business_id,name,categories,stars,text,sentiment
Q3IHXZLyJHdiq--FKCyuHQ,Duckworth's Grill & Taphouse,u'Restaurants,4,"[stopped, at, duckworth, 's, recently, to, celebrate, our, anniversary, by, chance, ;, our, first, choice, has, a, long, wait, and, i, 'd, been, wanting, to, try, duckworth, 's, for, some, time, ., i, 'd, heard, that, the, beer, selection, was, quite, good, and, was, not, disappointed, in, that, regard, ., they, featured, a, nice, sampling, of, local, ,, regional, and, national, craft, beers, both, on, draft, and, in, bottle, ., and, best, of, all, it, was, $, 3, dollar, tuesday, ., the, menu, is, extensive, and, the, four, of, us, ordered, different, items, ,, ranging, from, a, sandwich, to, a, ...]",1
BD5L_swLr5x6NFh7nzWEJA,Trattoria la Piazza,u'Restaurants,4,"[in, den, räumen, des, ehemaligen, metropolis, ,, einer, glücklosen, bar/diskothek, aus, den, 80ern, ,, findet, sich, nun, ein, geglückter, italiener, ., inhaberin, ist, eine, der, töchter, des, feinkost-serio, an, der, ecke, hirsch-/sophienstraße, ., klassische, ,, eher, schlichte, ,, italienische, pasta, und, pizza, ,, die, uns, allen, gut, geschmeckt, hat, ., fisch, und, fleisch, haben, wir, (, noch, ), nicht, probiert, ., bodenständige, ,, authentische, italienische, küche, und, gute, aber, preiswerte, weine, ., das, lokal, war, sehr, gut, besucht, ,, trotzdem, musste, man, nicht, lange, warten, und, die, chefin, fragte, selbst, an, jedem, tisch, ,, ob, man, zufrieden, ist, ., allein, ...]",1
PGKNUqWf8bbh3SQMcuKvCA,Brasserie Pot-au-Feu,u'Restaurants,4,"[für, das, großartige, ambiente, gebe, ich, die, volle, punktzahl, !, für, die, wirklich, nette, und, flotte, bedienung, :, volle, punktzahl, !, für, das, essen, und, darauf, kommt, es, an, fast, die, volle, punktzahl, !, aber, bitte, ,, versucht, die, senfsuppe, die, erste, meines, lebens, und, grandios, !, der, chef-salat, wunderbar, !, lediglich, das, entrecote, gab, anlass, zur, beanstandung, ,, es, war, mir, noch, zu, englisch, ,, obwohl, medium, gewünscht, ,, aber, geschmacklich, wirklich, sehr, sehr, lecker, ., kurz, vor, der, schmerzgrenze, muste, auch, noch, die, créme, brulée, her, davon, bitte, gerne, täglich, welche, !, kein, restaurant, zum, als, normalverdiener, täglich-essen-gehen, ...]",1
g6KpN1q6yllfnJayA6K9CA,Saturn,u'Shopping,3,"[irgendwie, glaube, ich, ,, dass, ich, mit, saturn, nicht, kompatibel, bin, ., weder, in, der, filiale, am, real.-, noch, hier, in, der, postgallerie, bin, ich, mit, dem, service, einverstanden, geschweige, denn, zufrieden, ., in, der, regel, erhalten, ich, bei, einer, nachfrage, nur, ausgestreckte, arme, ,, die, mir, eine, ungefähre, richtung, vorgeben, ., dass, mal, einer, mit, mir, in, die, abteilung, geht, ,, ist, mir, noch, nie, passiert, ., in, den, abteilungen, selbst, habe, ich, auch, das, gefühl, ,, dass, die, mitarbeiter, eher, ungerne, aktiv, auf, kunden, zugehen, ., das, letzte, mal, war, ich, vergangene, woche, dort, ,, da, ich, mir, ...]",0
xCUUzCt4EqRiVrsFl6hiYQ,Salmen,u'Restaurants,2,"[ein, alteingesessenes, haus, am, platze, mit, leider, eher, mittelmäßigem, essen, .]",0
v7TjQ1_RPEF26vy8rc41Lg,River's Edge Bar and Grill,u'Restaurants,4,"[we, visited, the, white, water, center, and, had, an, early, dinner, here, this, past, weekend, ., we, were, pretty, exhausted, and, dehydrated, from, waiting, an, hour, and, a, half, for, the, zip, lining, and, walk, back, ., we, decided, to, sit, indoors, ., it, took, a, while, for, someone, to, wait, on, us, ., i, was, underwhelmed, with, our, waiter, as, he, slow, to, wait, on, us, ,, nor, did, he, check, to, see, if, our, food, was, okay, after, the, runner, brought, it, out, ., i, did, n't, receive, any, dressing, for, my, salad, but, someone, else, stopped, by, ...]",1
PuKzSye0DfHpXImVJ6P4JQ,Playfair Library Hall,u'Education,4,"[old, college, in, edinburgh, ,, is, one, of, my, favourite, buildings, ,, the, dome, structure, dominates, the, surrounding, area, ., for, years, ,, i, had, been, walking, past, it, ,, but, it, was, n't, until, last, year, that, i, got, a, chance, to, actually, see, inside, it, ., and, what, did, i, find, ?, i, found, ,, one, of, the, best, public, rooms, in, scotland, apparently, -, playfair, library, hall, ., as, you, enter, the, court, yard, of, old, college, the, entrance, to, the, hall, is, on, the, left, hand, side, ., i, was, there, for, the, swearing, in, ceremony, ...]",1
v2cSiPxkcyQU6LRO6clePQ,Salvo Caffe,u'Food,3,"[i, had, lost, a, glove, ,, it, was, -10, outside, ,, i, was, waiting, on, a, prescription, from, the, pharmacist, to, be, ready, to, ease, my, yuletide, ailments, ,, and, i, had, a, splitting, headache, from, low, caffeine, levels, ., salvo, caffe, was, the, first, place, i, saw, so, in, i, popped, for, a, take, out, coffee, ., it, 's, a, greasy, spoon, cafe, ,, and, although, it, was, empty, (, it, was, 11am, on, a, tuesday, morning, ), i, saw, one, of, the, waiters, eating, a, fry, up, ., it, looked, particularly, greasy, ., if, that, floats, your, boat, ...]",1
QTCqjTA7vxymrChafdPeeA,Pinkberry,u'Food,2,"[this, location, 's, prices, are, absolutely, absurd, ., just, 2, hours, ago, ,, i, paid, $, 6.98, for, a, medium, original, yogurt, with, 2, toppings, ., that, 's, $, 7, dollars, for, a, cup, of, frozen, yogurt, ., mind, you, ,, the, medium, cup, looks, quite, large, ,, but, with, this, being, pinkberry, ,, they, filled, about, 60, %, of, it, with, actual, yogurt, ., (, this, ,, however, ,, tends, to, be, a, fault, with, all, pinkberry, locations, ., ), the, flavor, and, quality, is, not, that, spectacular, that, it, warrants, such, incredibly, premium, pricing, ., i, blame, this, ...]",0
S0-ogMb6FFLyau1XOaLcjw,Wok N Roll,u'Restaurants,1,"[ohh, my, lordy, ., no, good, !, my, boyfriend, and, i, just, moved, from, portland, and, were, looking, for, a, good, sushi, place, ., steer, clear, of, this, place, ., (, i, 'm, still, sick, to, my, stomach, ), i, ordered, the, fried, calamari, and, chicken, fried, rice, calamari, was, over, cooked, chewy, but, was, not, fried, crispy, ., it, was, almost, tasting, like, it, was, frozen, then, baked, ., ehh, not, good, ., the, fried, rice, had, no, flavor, ., b/f, ordered, a, smoked, salmon, and, avocado, roll, ., you, could, take, this, both, ways, ,, there, was, a, ...]",1
V053Fm3xoCyxoh1lAgDKJg,Pastitsio,u'Restaurants,5,"[authentic, greek, cuisine, ,, outstanding, service, ,, convenient, location, ., stuffed, grape, leaves, the, best, i, have, tasted, ., ca, n't, wait, to, go, back, !]",1
nNXdKc_ertsZyDha-EP29Q,St John's Curry Club,u'Restaurants,3,"[yummy, food, !, lovely, service, !, i, had, a, chicken, kebab, ,, my, dad, had, the, mixed, kebab, and, the, lamb, was, supreme, !, !, !, amazingly, cooked, lamb, !, my, parents, main, courses, looked, massive, !, my, dad, had, to, get, a, doggy, bag, to, take, home, !, !]",0
R1kKjAO5kZO6d0gQGqrvGA,Smashburger,u'Restaurants,4,"[had, the, arizona, smashburger, with, smashfries, ,, fried, pickles, ,, chili, ,, and, an, oreo, shake, ., yeah, yeah, so, much, for, my, diet, ., i, guess, today, is, my, smash-cheater-day, ., the, burger, was, good, ,, the, habenareos, cheese, ,, guacamole, ,, and, chipotle, mayo, were, good, ., the, burger, was, not, greasy, at, all, ., the, 1/2lb, ., burger, was, much, bigger, than, the, bun, ., the, pickles, were, a, little, salty, ,, but, very, good, and, something, one, does, not, get, to, try, all, the, time, ., the, chili, is, steak, chili, ,, very, dark, ,, no, ...]",1
R1kKjAO5kZO6d0gQGqrvGA,Smashburger,u'Restaurants,5,"[food, came, out, really, fast, ,, fresh, and, hot, ., terrell, is, an, excellent, manager, here, ., interacts, with, customers, and, gave, a, military, discount, from, id, card, unlike, the, smashburger, on, 24th, street, &, baseline, ., they, expect, you, to, be, in, uniform, ., live, closer, to, 24th, street, but, rather, come, back, to, this, location, !]",0
S9HBvkKhFx-vjtckNorm2Q,Nittaya's Secret Kitchen,u'Restaurants,5,"[delish, !, my, boyfriend, and, i, tried, 10, tapas, ,, including, 2, desserts, ., here, are, the, outstanding, :, spinach, salad, :, omg, ., must, try, ., fried, spinach, with, cilantro, lime, dressing, ,, diced, chicken, ,, and, cashews, ., our, favorite, ., secret, stickers, :, delicious, pot, stickers, with, house, dipping, sauce, ., these, are, hard, to, explain, but, amazing, golden, pouches, :, potato, purée, ,, sweet, golden, curry, ,, deep, fried, crispy, pouch, ., must, try, ., mango, sticky, rice, :, fresh, mango, slices, ,, sticky, rice, in, a, sweet, coconut, cream, ., to, die, for, ., mussels, ...]",0
oIJYW6CGV3anvQE-SpofzA,Los Gemelos,u'Restaurants,3,"[ordered, chile, rellenos, ., they, were, above, average, ., rice, was, average, ., my, wife, order, suiza, enchiladas, and, they, were, tasty, ., overall, the, food, was, not, to, texas, standards, ,, but, substantially, better, than, i, expected, .]",1
cmv6wUUe-H0xRiFEY0__iQ,Graze,u'Restaurants,4,"[service, was, prompt, and, courteous, ., food, was, well, prepared, with, great, flavor, ., large, dining, areas, can, accommodate, small, or, larger, groups, ., very, pleased, with, my, experience, but, not, blown, away, ., food, was, very, good, but, not, amazing, ., local, sourced, ingredients, were, a, nice, touch, but, makes, the, menu, a, bit, eclectic, .]",1
5Y3HNQJKxIYOPtDp-jZHSQ,Aihua Chinese Supermarket,u'Food,5,"[if, you, are, not, very, familiar, with, asian, cooking, ,, a, trip, to, this, shop, might, safe, you, an, expensive, air, fare, ., if, you, are, not, asian, ,, you, will, be, in, the, minority, in, this, shop, ,, and, many, of, the, items, will, remain, a, mystery, because, not, always, do, they, come, with, an, english, translation, ., however, ,, if, you, have, some, experience, with, this, type, of, cuisine, ,, you, 'll, be, happy, to, quickly, find, what, you, need, the, shop, is, very, small, but, --, literally, --, stuffed, up, to, the, roof, with, asian, foodstuffs, ., ...]",1
N8cJk5s9yW3fLeJyHQeRAA,Strip N Dip Chicken Strips,u'Restaurants,5,"[love, this, place, ,, the, food, ,, the, people, ,, the, drink, machine, that, makes, hundreds, of, combos, ., mmmmmm, !, the, baked, is, healthy, ,, the, grilled, low, fat, ,, but, the, fried, is, crispy, deliciousness, !, the, mac, n, cheese, is, broiled, ,, so, the, crust, on, top, is, better, than, usual, ,, and, the, fries, are, delicious, !]",1
t4aP7ksa716XY6S4EsWFqw,Maui Dog,u'Restaurants,5,"[went, at, lunch, today, with, a, coworker, ., this, was, our, first, time, and, was, n't, sure, what, to, expect, ., if, you, know, this, area, ,, you, know, that, this, building, has, been, many, different, restaurants, and, none, of, them, around, very, long, ., we, we, please, to, find, a, very, friendly, staff, ,, and, cozy, island, themed, restaurant, ., i, went, for, the, first, dog, on, the, menu, -, the, island, dog, ., this, was, a, freshly, grilled, beef, bratwurst, with, chipotle, garlic, mayo, ,, maui, mustard, ,, coconut, ,, pineapple, ,, and, a, ton, of, fresh, ,, ...]",1
u4My4M_-YribFziXHgiEDg,El Cortez Cabana Suites,u'Arts & Entertainment,1,"[huge, letdown, ..., .., i, 'm, shocked, after, reading, other, reviews, that, were, good, ., the, pictures, that, i, saw, prior, to, check, in, were, not, accurate, ., the, rooms, are, ``, cute, '', but, they, 're, very, cheap, ., the, bed, was, very, uncomfortable, ., it, 's, basically, a, mattress, on, a, wood, box-, no, boxspring, ., the, tables, were, dirty, and, the, carpet, was, really, sticky, around, the, mini-fridge, ., when, the, housekeeping, staff, was, cleaning, other, rooms, it, smelled, horrible, ., i, would, think, it, would, smell, clean, ?, basically, this, place, was, ``, yucky, '', ., ...]",1
LvMipFjDCulxszopCHzCpg,Platinum Entourage,u'Beauty & Spas,1,"[this, place, seems, great, from, the, reviews, ., however, ,, when, i, went, to, book, my, appointment, they, requested, my, credit, card, ``, incase, i, cancel, '', ., from, living, in, europe, ,, caribean, ,, japan, and, all, over, usa, ,, i, have, never, been, approached, with, this, request, ., this, is, absurd, and, you, should, always, pay, cash, incase, your, hair, stylist, does, n't, perform, to, your, request, ., i, ca, n't, wait, to, move, back, to, florida, because, las, vegas, is, a, ghetto, mess, ., this, request, is, so, rediculous, ,, doctors, offices, do, n't, even, do, that, ...]",1
F78UuA_VDsFrth832wyzgg,Blissful Yoga Studio,u'Active Life,1,"[blissful, yoga, studio, went, out, of, business, within, several, days, of, me, purchasing, a, five, class, a, package, for, my, mother, ., upon, contacting, the, studio, --, which, never, returns, phone, calls, or, emails, --, on, a, repetitive, amount, of, occasions, ,, the, studio, finally, agreed, to, issue, a, full, refund, within, 48, hours, ., this, assurance, and, guarantee, of, reimbursement, has, yet, to, be, fulfilled, after, almost, 2, weeks, ., i, have, never, encountered, a, business, that, values, its, customers, in, such, a, manner, (, not, a, compliment, in, the, slightest, ), ., i, will, continue, to, pursue, blissful, ...]",1
BN036HERQ7id8OMXJZYVvQ,Goett Family Park,u'Active Life,4,"[this, place, is, a, fun, place, to, go, if, your, looking, for, a, place, to, play, basketball, ,, run, ,, or, do, something, on, the, field, ., i, often, go, here, with, my, fiends, it, 's, a, great, place, to, go, for, fun, .]",1
GhQQsSApIRfUmIcqzmSaGA,Spirit Airlines,u'Hotels & Travel,1,"[big, mistake, to, fly, with, them, ., like, a, lot, of, people, i, tend, to, book, the, cheapest, flights, i, find, but, with, their, hidden, fees, i, ended, up, paying, a, lot, more, ., i, learned, a, valuable, l, lesson, to, not, automatically, select, the, cheapest, option, ., i, had, a, normal, size, carry, on, and, when, i, went, to, board, was, told, i, had, to, pay, $, 100, to, carry, it, on, ., $, 100, for, a, normal, size, carry, on, !, to, be, clear, i, was, n't, being, told, i, had, to, check, it, or, that, there, was, ...]",1
pVH6ngKnMdJSpkFEw0XKlQ,TACOS EL GORDO,u'Restaurants,5,"[love, ,, love, ,, love, this, place, ., i, used, to, think, i, would, never, find, tacos, like, this, outside, of, tijuana, ., i, first, tried, tacos, el, gordo, in, san, diego, and, now, this, is, a, must, stop, in, every, trip, to, vegas, ., my, favorite, tacos, are, the, al, pastor, and, their, quesadillas, are, to, die, for, (, i, get, just, cheese, on, a, corn, tortilla, ), ., thank, you, tacos, el, gordo, for, making, my, taco, dreams, come, true, !]",1
pVH6ngKnMdJSpkFEw0XKlQ,TACOS EL GORDO,u'Restaurants,4,"[first, timer, and, glad, i, took, the, time, ., the, adobada, tacos, are, loaded, with, flavor, and, topped, off, with, a, flavorful, avocado, sauce, ., also, had, the, cabeza, and, asada, tacos, which, have, a, nice, smokey, flavor, and, were, just, as, good, ., all, three, tacos, had, their, own, unique, sauce, ., as, indicated, by, others, its, a, little, confusing, the, first, time, you, go, ..., ..., ..., ..but, so, what, ..., ..., ..., and, if, you, see, a, line, ..., ..., ..do, n't, worry, 'cause, they, pound, the, food, out, behind, the, counter, ., what, was, the, biggest, ...]",1
BNTw6sX6fDWe-pmyY1FeDA,TJ's Homestyle Restaurant,u'Restaurants,5,"[i, was, n't, a, fan, of, french, toast, before, tj, 's, !, now, ,, when, i, go, i, always, get, some, !, the, staff, is, kind, and, even, though, i, 've, only, been, helped, by, manny, once, ,, the, day, he, did, help, me, he, definitely, brightened, up, my, sunday, .]",1
o5Me8uSqyUSm8U3aEMAbSA,Growlers Pourhouse,u'Restaurants,5,"[i, do, n't, know, what, it, is, about, this, place, but, man, oh, man, do, i, have, a, good, time, ., give, me, a, pumpkin, beer, in, a, cinnamon, sugar, rimmed, pint, glass, sold, !, ., this, is, definitly, my, new, favorite, friday/saturday, night, hang, out, the, people, are, cool, the, bartenders, rock, and, the, atmosphere, is, just, plain, cozy, ., i, 'll, be, checking, think, place, out, more, often, and, will, be, back, to, review, the, food, :, )]",0
